geo_id,state_id,county_id,county_name,employment_16_and_over_in_labor_force,employment_employed,employment_unemployed,employment_not_in_labor_force,employment_unemployment_rate
0500000US39157,39,157,Tuscarawas County,45839,43937,1902,27855,4.1
0500000US39015,39,015,Brown County,20648,19494,1154,14160,5.6
0500000US39043,39,043,Erie County,38085,36035,2050,23681,5.4
0500000US39089,39,089,Licking County,87830,83490,4340,48789,4.9
0500000US39019,39,019,Carroll County,13143,12532,611,9469,4.6
0500000US39025,39,025,Clermont County,105619,101146,4473,54982,4.2
0500000US39071,39,071,Highland County,18896,17659,1237,14976,6.5
0500000US39133,39,133,Portage County,88961,83366,5595,46776,6.3
0500000US39013,39,013,Belmont County,30874,28992,1882,26104,6.1
0500000US39127,39,127,Perry County,16404,15170,1234,12038,7.5
0500000US48395,48,395,Robertson County,7907,7401,506,5316,6.4
0500000US48441,48,441,Taylor County,65740,62890,2850,36547,4.3
0500000US48455,48,455,Trinity County,5389,4938,451,6558,8.4
0500000US48019,48,019,Bandera County,9850,9243,607,8585,6.2
0500000US48079,48,079,Cochran County,1290,1207,83,899,6.4
0500000US48091,48,091,Comal County,64339,61977,2362,43183,3.7
0500000US48225,48,225,Houston County,8378,8197,181,10550,2.2
0500000US48375,48,375,Potter County,54756,52637,2119,35999,3.9
0500000US48415,48,415,Scurry County,7032,6740,292,6226,4.2
0500000US48433,48,433,Stonewall County,600,586,14,498,2.3
0500000US48049,48,049,Brown County,16635,15974,661,13659,4.0
0500000US48025,48,025,Bee County,10374,9449,925,16258,8.9
0500000US48103,48,103,Crane County,2056,2029,27,1425,1.3
0500000US48307,48,307,McCulloch County,3878,3781,97,2637,2.5
0500000US48287,48,287,Lee County,8253,8019,234,5459,2.8
0500000US48139,48,139,Ellis County,85034,81964,3070,43358,3.6
0500000US48265,48,265,Kerr County,23104,21870,1234,19434,5.3
0500000US48145,48,145,Falls County,6195,5809,386,7854,6.2
0500000US19137,19,137,Montgomery County,5125,4779,346,2992,6.8
0500000US19123,19,123,Mahaska County,11384,10783,601,6110,5.3
0500000US19019,19,019,Buchanan County,10725,10407,318,5259,3.0
0500000US19053,19,053,Decatur County,3892,3720,172,2588,4.4
0500000US20085,20,085,Jackson County,6580,6199,381,3800,5.8
0500000US20109,20,109,Logan County,1448,1422,26,764,1.8
0500000US20209,20,209,Wyandotte County,80722,74707,6015,42018,7.5
0500000US20027,20,027,Clay County,4121,4016,105,2189,2.5
0500000US20169,20,169,Saline County,28425,27342,1083,14900,3.8
0500000US20197,20,197,Wabaunsee County,3477,3368,109,1986,3.1
0500000US20123,20,123,Mitchell County,2840,2753,87,2138,3.1
0500000US20005,20,005,Atchison County,8097,7721,376,4738,4.6
0500000US20055,20,055,Finney County,19559,18631,928,7205,4.7
0500000US20103,20,103,Leavenworth County,36765,35313,1452,24315,3.9
0500000US20187,20,187,Stanton County,1046,1030,16,536,1.5
0500000US20119,20,119,Meade County,2145,2084,61,1136,2.8
0500000US20151,20,151,Pratt County,4695,4515,180,2600,3.8
0500000US20003,20,003,Anderson County,3630,3524,106,2377,2.9
0500000US20061,20,061,Geary County,12626,11798,828,6828,6.6
0500000US20057,20,057,Ford County,17691,16646,1045,7320,5.9
0500000US20117,20,117,Marshall County,4967,4759,208,2751,4.2
0500000US20023,20,023,Cheyenne County,1281,1243,38,894,3.0
0500000US20035,20,035,Cowley County,16342,15544,798,11667,4.9
0500000US20059,20,059,Franklin County,13385,12787,598,6670,4.5
0500000US20089,20,089,Jewell County,1261,1228,33,1179,2.6
0500000US20159,20,159,Rice County,5017,4753,264,2780,5.3
0500000US20017,20,017,Chase County,1168,1116,52,938,4.5
0500000US20203,20,203,Wichita County,1111,1084,27,568,2.4
0500000US20137,20,137,Norton County,2469,2440,29,2057,1.2
0500000US20009,20,009,Barton County,14020,13479,541,7006,3.9
0500000US20047,20,047,Edwards County,1477,1444,33,848,2.2
0500000US20165,20,165,Rush County,1541,1489,52,989,3.4
0500000US20115,20,115,Marion County,5891,5632,259,3823,4.4
0500000US20143,20,143,Ottawa County,3029,2949,80,1718,2.6
0500000US20007,20,007,Barber County,2210,2172,38,1499,1.7
0500000US20041,20,041,Dickinson County,9143,8617,526,5736,5.8
0500000US21223,21,223,Trimble County,4246,3809,437,2751,10.3
0500000US21105,21,105,Hickman County,1712,1613,99,2084,5.8
0500000US21179,21,179,Nelson County,23132,21821,1311,12454,5.7
0500000US21081,21,081,Grant County,11082,10685,397,7612,3.6
0500000US21141,21,141,Logan County,11395,10758,637,9741,5.6
0500000US21191,21,191,Pendleton County,6633,6375,258,4960,3.9
0500000US21215,21,215,Spencer County,10175,9673,502,4540,4.9
0500000US21011,21,011,Bath County,5115,4750,365,4365,7.1
0500000US21021,21,021,Boyle County,12973,12357,616,11695,4.7
0500000US21095,21,095,Harlan County,8277,7489,788,13269,9.5
0500000US21137,21,137,Lincoln County,10467,9763,704,8864,6.7
0500000US21171,21,171,Monroe County,4689,4397,292,3857,6.2
0500000US21225,21,225,Union County,6785,6230,555,5395,8.2
0500000US21035,21,035,Calloway County,18748,17816,932,13757,5.0
0500000US21059,21,059,Daviess County,47976,45375,2601,29983,5.4
0500000US21101,21,101,Henderson County,21413,20402,1011,15380,4.7
0500000US21119,21,119,Knott County,5281,4626,655,7379,12.4
0500000US21177,21,177,Muhlenberg County,12921,11770,1151,12643,8.9
0500000US21199,21,199,Pulaski County,27508,25191,2317,24014,8.4
0500000US21001,21,001,Adair County,8549,8020,529,7374,6.2
0500000US21057,21,057,Cumberland County,2586,2440,146,2887,5.6
0500000US21129,21,129,Lee County,2012,1838,174,3500,8.6
0500000US21135,21,135,Lewis County,4932,4590,342,5990,6.9
0500000US21239,21,239,Woodford County,13483,13046,437,7352,3.2
0500000US21113,21,113,Jessamine County,25679,24081,1598,15346,6.2
0500000US21133,21,133,Letcher County,8021,6993,1028,10319,12.8
0500000US21145,21,145,McCracken County,30146,28879,1267,22297,4.2
0500000US21235,21,235,Whitley County,13786,12639,1147,14239,8.3
0500000US21071,21,071,Floyd County,11989,10592,1397,17997,11.7
0500000US21147,21,147,McCreary County,5243,4407,836,9070,15.9
0500000US21169,21,169,Metcalfe County,4144,3920,224,3820,5.4
0500000US21205,21,205,Rowan County,10567,10065,502,9715,4.8
0500000US21049,21,049,Clark County,17270,16231,1039,11454,6.0
0500000US21041,21,041,Carroll County,4888,4446,442,3339,9.0
0500000US21065,21,065,Estill County,5257,4625,632,6422,12.0
0500000US21089,21,089,Greenup County,15264,14012,1252,13734,8.2
0500000US21043,21,043,Carter County,9509,8769,740,12401,7.8
0500000US22057,22,057,Lafourche Parish,46489,43293,3196,30737,6.9
0500000US22053,22,053,Jefferson Davis Parish,13426,12222,1204,10911,9.0
0500000US22125,22,125,West Feliciana Parish,6211,5731,480,6921,7.7
0500000US22011,22,011,Beauregard Parish,15479,14252,1227,13006,7.9
0500000US22039,22,039,Evangeline Parish,13428,11610,1818,12482,13.5
0500000US22061,22,061,Lincoln Parish,22480,20890,1590,16527,7.1
0500000US22119,22,119,Webster Parish,16194,15292,902,15468,5.6
0500000US22047,22,047,Iberville Parish,13689,12798,891,13006,6.5
0500000US22067,22,067,Morehouse Parish,9813,9279,534,10638,5.4
0500000US22109,22,109,Terrebonne Parish,50039,46729,3310,36932,6.6
0500000US22027,22,027,Claiborne Parish,5801,5253,548,7759,9.4
0500000US22009,22,009,Avoyelles Parish,16176,15018,1158,16036,7.2
0500000US22077,22,077,Pointe Coupee Parish,10072,9243,829,7645,8.2
0500000US22115,22,115,Vernon Parish,18825,17127,1698,14909,9.0
0500000US22085,22,085,Sabine Parish,9031,8103,928,9931,10.3
0500000US22059,22,059,LaSalle Parish,5137,4941,196,6729,3.8
0500000US23015,23,015,Lincoln County,16942,16304,638,12164,3.8
0500000US23021,23,021,Piscataquis County,6864,6334,530,7575,7.7
0500000US23029,23,029,Washington County,13840,12876,964,12540,7.0
0500000US23023,23,023,Sagadahoc County,18938,18442,496,10392,2.6
0500000US23011,23,011,Kennebec County,61956,58919,3037,38549,4.9
0500000US23009,23,009,Hancock County,28053,26731,1322,17930,4.7
0500000US24039,24,039,Somerset County,9560,8707,853,12320,8.9
0500000US24001,24,001,Allegany County,31505,28820,2685,29312,8.5
0500000US24033,24,033,Prince George's County,515391,480863,34528,206497,6.7
0500000US24021,24,021,Frederick County,137863,131548,6315,58519,4.6
0500000US24029,24,029,Kent County,9664,9239,425,7031,4.4
0500000US25027,25,027,Worcester County,443235,418705,24530,224081,5.5
0500000US26033,26,033,Chippewa County,16729,15179,1550,14822,9.3
0500000US26125,26,125,Oakland County,671024,638789,32235,343926,4.8
0500000US26121,26,121,Muskegon County,80025,74113,5912,57004,7.4
0500000US26087,26,087,Lapeer County,41843,39162,2681,29984,6.4
0500000US26151,26,151,Sanilac County,19150,17802,1348,14446,7.0
0500000US26131,26,131,Ontonagon County,2226,2066,160,3092,7.2
0500000US26001,26,001,Alcona County,3703,3372,331,5512,8.9
0500000US26079,26,079,Kalkaska County,7826,7236,590,6391,7.5
0500000US26129,26,129,Ogemaw County,8395,7720,675,9155,8.0
0500000US26165,26,165,Wexford County,14950,14045,905,11266,6.1
0500000US26043,26,043,Dickinson County,11788,11274,514,9317,4.4
0500000US26065,26,065,Ingham County,151734,140932,10802,86462,7.1
0500000US26109,26,109,Menominee County,11400,10902,498,7964,4.4
0500000US26113,26,113,Missaukee County,6633,6213,420,5300,6.3
0500000US26159,26,159,Van Buren County,36416,34169,2247,23221,6.2
0500000US26015,26,015,Barry County,29752,28209,1543,18481,5.2
0500000US26019,26,019,Benzie County,8288,7827,461,6406,5.6
0500000US26153,26,153,Schoolcraft County,3129,2807,322,3710,10.3
0500000US26055,26,055,Grand Traverse County,48479,46120,2359,26456,4.9
0500000US26049,26,049,Genesee County,188265,169798,18467,138278,9.8
0500000US26093,26,093,Livingston County,100618,96375,4243,51944,4.2
0500000US26101,26,101,Manistee County,10172,9444,728,10565,7.2
0500000US26051,26,051,Gladwin County,9415,8757,658,11662,7.0
0500000US05075,05,075,Lawrence County,7126,6613,513,6265,7.2
0500000US05029,05,029,Conway County,9429,8870,559,7074,5.9
0500000US05001,05,001,Arkansas County,8316,7796,520,6263,6.3
0500000US05085,05,085,Lonoke County,33753,32335,1418,20904,4.2
0500000US06047,06,047,Merced County,117550,102638,14912,80376,12.7
0500000US06049,06,049,Modoc County,3399,3125,274,4030,8.1
0500000US06027,06,027,Inyo County,8537,8090,447,6328,5.2
0500000US06099,06,099,Stanislaus County,248662,222532,26130,160004,10.5
0500000US06103,06,103,Tehama County,26749,24265,2484,23226,9.3
0500000US06069,06,069,San Benito County,31125,28831,2294,14516,7.4
0500000US06017,06,017,El Dorado County,88529,83049,5480,64709,6.2
0500000US06075,06,075,San Francisco County,540702,515382,25320,223550,4.7
0500000US06107,06,107,Tulare County,195557,177236,18321,136749,9.4
0500000US06057,06,057,Nevada County,46339,43368,2971,37730,6.4
0500000US06039,06,039,Madera County,63042,57799,5243,54108,8.3
0500000US06105,06,105,Trinity County,5204,4758,446,5811,8.6
0500000US06071,06,071,San Bernardino County,978082,892435,85647,639400,8.8
0500000US06061,06,061,Placer County,182498,173493,9005,121102,4.9
0500000US06095,06,095,Solano County,218059,202713,15346,129333,7.0
0500000US06011,06,011,Colusa County,10183,9663,520,6030,5.1
0500000US06031,06,031,Kings County,58072,53217,4855,51282,8.4
0500000US06019,06,019,Fresno County,441451,400175,41276,284911,9.4
0500000US06111,06,111,Ventura County,438081,412228,25853,230724,5.9
0500000US08123,08,123,Weld County,153007,146177,6830,71562,4.5
0500000US08027,08,027,Custer County,1503,1405,98,2416,6.5
0500000US08035,08,035,Douglas County,181993,176575,5418,67370,3.0
0500000US08067,08,067,La Plata County,30796,29546,1250,14884,4.1
0500000US08105,08,105,Rio Grande County,4949,4481,468,4162,9.5
0500000US08011,08,011,Bent County,1645,1526,119,3368,7.2
0500000US08111,08,111,San Juan County,319,310,9,166,2.8
0500000US08075,08,075,Logan County,11152,10690,462,6395,4.1
0500000US08119,08,119,Teller County,12470,11679,791,7698,6.3
0500000US08039,08,039,Elbert County,13829,13449,380,6402,2.7
0500000US08073,08,073,Lincoln County,1576,1529,47,2999,3.0
0500000US08003,08,003,Alamosa County,7602,6894,708,5326,9.3
0500000US08043,08,043,Fremont County,15101,14196,905,25009,6.0
0500000US08085,08,085,Montrose County,18643,17337,1306,14562,7.0
0500000US08109,08,109,Saguache County,2695,2510,185,2500,6.9
0500000US08053,08,053,Hinsdale County,420,404,16,334,3.8
0500000US08049,08,049,Grand County,9100,8630,470,3683,5.2
0500000US08089,08,089,Otero County,7637,6993,644,6980,8.4
0500000US09005,09,005,Litchfield County,102769,97390,5379,50457,5.2
0500000US09011,09,011,New London County,141776,133036,8740,73053,6.2
0500000US09001,09,001,Fairfield County,511058,475513,35545,242906,7.0
0500000US10001,10,001,Kent County,84194,79233,4961,51911,5.9
0500000US12057,12,057,Hillsborough County,708895,665406,43489,385470,6.1
0500000US12129,12,129,Wakulla County,14064,13328,736,11655,5.2
0500000US12045,12,045,Gulf County,6106,5654,452,7620,7.4
0500000US12097,12,097,Osceola County,165934,155492,10442,99107,6.3
0500000US12131,12,131,Walton County,31015,29404,1611,22679,5.2
0500000US12065,12,065,Jefferson County,5520,5247,273,6528,4.9
0500000US12049,12,049,Hardee County,10648,10011,637,10048,6.0
0500000US12093,12,093,Okeechobee County,15846,14722,1124,17124,7.1
0500000US12041,12,041,Gilchrist County,7215,6775,440,7375,6.1
0500000US12001,12,001,Alachua County,131825,123777,8048,88920,6.1
0500000US12015,12,015,Charlotte County,65669,60875,4794,91860,7.3
0500000US12085,12,085,Martin County,69251,65578,3673,64818,5.3
0500000US12115,12,115,Sarasota County,174578,166424,8154,185221,4.7
0500000US12017,12,017,Citrus County,50063,45771,4292,74501,8.6
0500000US12113,12,113,Santa Rosa County,77352,72986,4366,56876,5.6
0500000US12011,12,011,Broward County,1016959,949870,67089,530240,6.6
0500000US12087,12,087,Monroe County,41588,40392,1196,23413,2.9
0500000US13313,13,313,Whitfield County,50425,47247,3178,29462,6.3
0500000US13285,13,285,Troup County,32374,29824,2550,21833,7.9
0500000US13145,13,145,Harris County,16355,15186,1169,10541,7.1
0500000US13321,13,321,Worth County,9410,8801,609,7016,6.5
0500000US13109,13,109,Evans County,4662,4297,365,3477,7.8
0500000US13307,13,307,Webster County,1082,1058,24,961,2.2
0500000US13125,13,125,Glascock County,1411,1364,47,996,3.3
0500000US13051,13,051,Chatham County,147441,135574,11867,80815,8.0
0500000US13173,13,173,Lanier County,3990,3643,347,3699,8.7
0500000US13195,13,195,Madison County,13686,12522,1164,9154,8.5
0500000US13147,13,147,Hart County,10457,9948,509,10393,4.9
0500000US13191,13,191,McIntosh County,6405,5900,505,5490,7.9
0500000US13237,13,237,Putnam County,9677,9234,443,7947,4.6
0500000US13301,13,301,Warren County,2354,2165,189,1981,8.0
0500000US13029,13,029,Bryan County,16987,15755,1232,8582,7.3
0500000US13039,13,039,Camden County,23032,21340,1692,14292,7.3
0500000US13099,13,099,Early County,4069,3761,308,4086,7.6
0500000US13069,13,069,Coffee County,17428,16627,801,16145,4.6
0500000US13123,13,123,Gilmer County,13530,12787,743,11274,5.5
0500000US13317,13,317,Wilkes County,4217,4035,182,3808,4.3
0500000US13129,13,129,Gordon County,26898,25667,1231,17630,4.6
0500000US13057,13,057,Cherokee County,128026,122561,5465,59951,4.3
0500000US13177,13,177,Lee County,14330,13267,1063,8092,7.4
0500000US13133,13,133,Greene County,6633,6305,328,7360,4.9
0500000US13075,13,075,Cook County,7467,7078,389,5815,5.2
0500000US13121,13,121,Fulton County,552497,516732,35765,263571,6.5
0500000US13187,13,187,Lumpkin County,16397,15665,732,10367,4.5
0500000US13201,13,201,Miller County,2496,2371,125,2171,5.0
0500000US13219,13,219,Oconee County,18767,18115,652,9820,3.5
0500000US13151,13,151,Henry County,112198,104676,7522,58618,6.7
0500000US13183,13,183,Long County,7338,6232,1106,5474,15.1
0500000US13257,13,257,Stephens County,11335,10301,1034,9255,9.1
0500000US13293,13,293,Upson County,10895,10005,890,9980,8.2
0500000US13225,13,225,Peach County,11585,10524,1061,10134,9.2
0500000US13229,13,229,Pierce County,8161,7687,474,6731,5.8
0500000US13251,13,251,Screven County,5908,5539,369,5348,6.2
0500000US13011,13,011,Banks County,8231,7795,436,6561,5.3
0500000US13061,13,061,Clay County,1059,876,183,1403,17.3
0500000US13089,13,089,DeKalb County,405043,375217,29826,180836,7.4
0500000US13157,13,157,Jackson County,31056,29560,1496,19391,4.8
0500000US13181,13,181,Lincoln County,3415,3259,156,3035,4.6
0500000US13235,13,235,Pulaski County,3891,3704,187,5846,4.8
0500000US13281,13,281,Towns County,4513,4267,246,5612,5.5
0500000US13287,13,287,Turner County,3324,3120,204,2902,6.1
0500000US13001,13,001,Appling County,7756,7296,460,6617,5.9
0500000US16077,16,077,Power County,3349,3218,131,2321,3.9
0500000US16071,16,071,Oneida County,1791,1700,91,1428,5.1
0500000US16063,16,063,Lincoln County,2573,2494,79,1317,3.1
0500000US16041,16,041,Franklin County,5943,5861,82,3481,1.4
0500000US16053,16,053,Jerome County,11051,10607,444,5772,4.0
0500000US16067,16,067,Minidoka County,9675,9339,336,5634,3.5
0500000US16013,16,013,Blaine County,12682,12435,247,5062,1.9
0500000US16021,16,021,Boundary County,4581,4401,180,4619,3.9
0500000US16047,16,047,Gooding County,7293,6970,323,4170,4.4
0500000US16007,16,007,Bear Lake County,2595,2514,81,1956,3.1
0500000US16019,16,019,Bonneville County,51326,49395,1931,29649,3.8
0500000US16035,16,035,Clearwater County,3110,2939,171,4309,5.5
0500000US16059,16,059,Lemhi County,3328,3212,116,3202,3.5
0500000US16017,16,017,Bonner County,18371,17690,681,16901,3.7
0500000US16037,16,037,Custer County,1699,1619,80,1876,4.7
0500000US16065,16,065,Madison County,19239,17962,1277,9926,6.6
0500000US16081,16,081,Teton County,6059,5698,361,2323,6.0
0500000US15003,15,003,Honolulu County,491936,470748,21188,267244,4.3
0500000US17183,17,183,Vermilion County,34118,31575,2543,27733,7.5
0500000US17023,17,023,Clark County,8299,7773,526,4276,6.3
0500000US17049,17,049,Effingham County,18053,17344,709,8905,3.9
0500000US17065,17,065,Hamilton County,3754,3635,119,2833,3.2
0500000US17087,17,087,Johnson County,4113,3878,235,6475,5.7
0500000US17105,17,105,Livingston County,17214,16284,930,12349,5.4
0500000US17179,17,179,Tazewell County,66159,63328,2831,40191,4.3
0500000US17187,17,187,Warren County,8663,8086,577,5255,6.7
0500000US17119,17,119,Madison County,134969,125733,9236,78757,6.8
0500000US17131,17,131,Mercer County,7821,7392,429,4857,5.5
0500000US17003,17,003,Alexander County,2385,2218,167,2692,7.0
0500000US17157,17,157,Randolph County,13633,12944,689,13175,5.1
0500000US17115,17,115,Macon County,52138,47876,4262,33187,8.2
0500000US17191,17,191,Wayne County,7779,7507,272,5345,3.5
0500000US17055,17,055,Franklin County,16966,15528,1438,14397,8.5
0500000US17109,17,109,McDonough County,14577,13464,1113,11707,7.6
0500000US17139,17,139,Moultrie County,7155,6925,230,4203,3.2
0500000US17151,17,151,Pope County,1501,1267,234,2168,15.6
0500000US17173,17,173,Shelby County,10848,10347,501,6917,4.6
