geo_id,state_id,county_id,county_name,disability_population_under_18,disability_population_18-64,disability_population_65_and_over,disability_under_18_with_disability,disability_18-64_with_disability,disability_64_and_over_with_disability
0500000US12083,12,083,Marion County,65016,176788,97669,3959,24529,33078
0500000US12021,12,021,Collier County,64297,186164,111548,1972,11676,27681
0500000US12095,12,095,Orange County,296546,866116,147143,13756,76179,52515
0500000US12101,12,101,Pasco County,104038,287803,112845,5635,36484,39693
0500000US12055,12,055,Highlands County,17659,48423,34905,1152,7692,11790
0500000US12121,12,121,Suwannee County,9548,24400,8478,661,4101,3501
0500000US12027,12,027,DeSoto County,7000,20006,7671,273,2097,2513
0500000US12013,12,013,Calhoun County,3083,6926,2400,152,1265,1319
0500000US12023,12,023,Columbia County,15141,37301,11910,730,6487,5338
0500000US12029,12,029,Dixie County,3051,8146,3682,165,1927,1556
0500000US12107,12,107,Putnam County,15569,40031,16007,927,6331,5641
0500000US12125,12,125,Union County,2871,5337,1516,203,732,566
0500000US12081,12,081,Manatee County,70261,202866,97786,3466,20457,28398
0500000US12075,12,075,Levy County,7944,22437,9298,631,3691,3585
0500000US12003,12,003,Baker County,6693,15072,3399,316,2522,1504
0500000US12127,12,127,Volusia County,94036,305439,122954,4480,40044,44362
0500000US12073,12,073,Leon County,53885,195995,34873,2812,17646,11930
0500000US12079,12,079,Madison County,3441,9520,3461,65,1693,1385
0500000US12033,12,033,Escambia County,65053,182555,48903,3789,23708,16897
0500000US12053,12,053,Hernando County,33822,97260,49649,1746,14885,17819
0500000US13037,13,037,Calhoun County,1150,2539,844,66,324,365
0500000US13193,13,193,Macon County,2630,6934,1950,69,1117,781
0500000US13021,13,021,Bibb County,37778,90210,21965,1700,12787,8873
0500000US13197,13,197,Marion County,1645,5074,1670,46,649,530
0500000US13249,13,249,Schley County,1234,3113,864,69,442,354
0500000US13023,13,023,Bleckley County,2731,7668,2026,103,1155,828
0500000US13093,13,093,Dooly County,2534,7608,2446,186,1336,1145
0500000US13119,13,119,Franklin County,4952,13104,4251,141,2301,1899
0500000US13103,13,103,Effingham County,15726,35877,6430,538,4203,2543
0500000US13171,13,171,Lamar County,3864,11503,2929,243,1075,1297
0500000US13107,13,107,Emanuel County,5652,12815,3282,346,2243,1494
0500000US13239,13,239,Quitman County,421,1247,608,6,206,288
0500000US13159,13,159,Jasper County,3296,8117,2282,172,1232,1000
0500000US13167,13,167,Johnson County,1929,5937,1617,73,868,770
0500000US13179,13,179,Liberty County,17562,33481,5096,1053,4583,2022
0500000US13205,13,205,Mitchell County,5204,11625,3375,436,1682,1445
0500000US13253,13,253,Seminole County,1809,4711,1815,60,658,759
0500000US13277,13,277,Tift County,10067,24446,5587,495,3032,2481
0500000US13289,13,289,Twiggs County,1596,4901,1710,118,767,859
0500000US13233,13,233,Polk County,10793,24528,6118,441,3304,2658
0500000US13263,13,263,Talbot County,1118,3804,1439,56,642,533
0500000US13269,13,269,Taylor County,1667,4887,1521,52,874,575
0500000US13273,13,273,Terrell County,2059,4902,1541,39,590,648
0500000US13275,13,275,Thomas County,10710,26017,7377,488,4268,2998
0500000US13279,13,279,Toombs County,7207,15364,4193,384,2105,1958
0500000US13319,13,319,Wilkinson County,2087,5301,1602,22,720,610
0500000US13017,13,017,Ben Hill County,4345,9822,2655,160,1383,1158
0500000US13033,13,033,Burke County,5891,13193,3240,179,1797,1231
0500000US13047,13,047,Catoosa County,15397,39479,10932,742,4865,4094
0500000US13053,13,053,Chattahoochee County,2317,3312,409,115,289,253
0500000US13055,13,055,Chattooga County,5610,13438,4091,136,2145,1892
0500000US13073,13,073,Columbia County,37822,86939,18466,1596,8901,5930
0500000US13087,13,087,Decatur County,6579,15001,4053,274,2268,1830
0500000US13115,13,115,Floyd County,22575,57088,15056,832,7471,6231
0500000US13117,13,117,Forsyth County,62138,132325,24789,1936,6822,6948
0500000US13137,13,137,Habersham County,10043,24232,8056,346,3035,3593
0500000US13185,13,185,Lowndes County,27393,69010,12946,1109,7016,4730
0500000US13199,13,199,Meriwether County,4601,12403,4020,337,2393,1733
0500000US13207,13,207,Monroe County,5571,15930,4482,223,2013,1481
0500000US13261,13,261,Sumter County,6977,17831,4641,203,1882,1945
0500000US13265,13,265,Taliaferro County,242,1012,411,19,199,157
0500000US13007,13,007,Baker County,630,1821,738,9,342,354
0500000US13035,13,035,Butts County,4917,12711,3352,264,1873,1188
0500000US13043,13,043,Candler County,2716,6147,1700,186,1033,693
0500000US13045,13,045,Carroll County,27841,72030,14930,963,10332,5582
0500000US13079,13,079,Crawford County,2619,7442,2117,248,1007,852
0500000US13081,13,081,Crisp County,5638,12909,3889,392,1927,1700
0500000US13077,13,077,Coweta County,35312,86301,18348,1185,7472,6257
0500000US13067,13,067,Cobb County,180012,476504,83720,6365,32057,24782
0500000US13083,13,083,Dade County,3067,10053,2882,166,1426,1177
0500000US13297,13,297,Walton County,22733,53331,13209,786,5709,4370
0500000US13027,13,027,Brooks County,3423,9149,2970,82,1388,1235
0500000US13091,13,091,Dodge County,4116,11582,3331,288,2131,1179
0500000US13105,13,105,Elbert County,4199,11127,3649,255,2075,1506
0500000US13113,13,113,Fayette County,26064,65766,18857,814,4319,5522
0500000US13165,13,165,Jenkins County,2040,5288,1424,26,489,743
0500000US13217,13,217,Newton County,28363,64311,12890,1515,9109,5494
0500000US13227,13,227,Pickens County,6351,17828,6338,350,2507,2065
0500000US13071,13,071,Colquitt County,12051,26538,6557,638,3147,2679
0500000US13085,13,085,Dawson County,5006,13937,4659,276,1463,1751
0500000US13063,13,063,Clayton County,78255,172888,23962,2399,18080,8879
0500000US13139,13,139,Hall County,50893,116746,27379,1823,10772,8943
0500000US13141,13,141,Hancock County,1208,2944,1758,89,316,543
0500000US13189,13,189,McDuffie County,5472,12166,3505,120,1468,1358
0500000US13211,13,211,Morgan County,4102,10577,3379,133,1367,1249
0500000US13149,13,149,Heard County,2721,6991,1817,195,1272,769
0500000US13095,13,095,Dougherty County,22078,54163,12950,1081,7693,5165
0500000US13111,13,111,Fannin County,4251,13612,6912,152,2946,2981
0500000US13153,13,153,Houston County,38957,91146,18076,1803,10366,7438
0500000US13175,13,175,Laurens County,11718,27122,7667,302,3307,2639
0500000US13255,13,255,Spalding County,15507,37363,10797,676,6010,3541
0500000US13271,13,271,Telfair County,2743,7604,2500,132,715,672
0500000US13291,13,291,Union County,3747,11408,7097,118,1684,2218
0500000US13303,13,303,Washington County,4533,10915,3233,323,1788,1230
0500000US13311,13,311,White County,5817,16773,6159,345,2224,2148
0500000US13223,13,223,Paulding County,41992,97494,15615,989,8824,5351
0500000US13231,13,231,Pike County,4306,10802,2724,157,973,1128
0500000US13245,13,245,Richmond County,46798,119273,25476,2545,19040,10631
0500000US13267,13,267,Tattnall County,5239,10548,3182,320,1469,1469
0500000US13019,13,019,Berrien County,4598,10975,3177,334,1961,1422
0500000US13295,13,295,Walker County,15222,40075,12094,869,6548,4886
0500000US13135,13,135,Gwinnett County,247376,567735,82386,5839,33421,22967
0500000US13013,13,013,Barrow County,20443,47234,9073,853,5346,3786
0500000US13049,13,049,Charlton County,2475,7509,1855,31,1661,703
0500000US13065,13,065,Clinch County,1810,3863,975,91,583,345
0500000US13015,13,015,Bartow County,25567,63519,13578,1164,8075,5353
0500000US13097,13,097,Douglas County,37318,87934,15405,1597,9222,5702
0500000US13131,13,131,Grady County,6216,14300,4228,514,2940,1702
0500000US13161,13,161,Jeff Davis County,4046,8597,2297,242,1296,940
0500000US13209,13,209,Montgomery County,1897,5259,1425,98,867,585
0500000US13221,13,221,Oglethorpe County,3172,8854,2613,153,1192,967
0500000US13243,13,243,Randolph County,1824,3705,1445,29,475,642
0500000US13247,13,247,Rockdale County,22530,53959,11706,427,4362,3956
0500000US13299,13,299,Ware County,8546,19184,5489,580,3022,2171
0500000US13305,13,305,Wayne County,7353,16071,4263,478,2252,1771
0500000US13309,13,309,Wheeler County,1344,4219,1053,28,624,309
0500000US13315,13,315,Wilcox County,1692,3768,1298,66,624,369
0500000US13009,13,009,Baldwin County,8585,28547,6312,488,3782,2595
0500000US13031,13,031,Bulloch County,14985,50963,7982,837,5889,3117
0500000US13059,13,059,Clarke County,21647,89641,12464,1249,8258,4241
0500000US13101,13,101,Echols County,861,2487,646,0,308,288
0500000US13127,13,127,Glynn County,18877,48786,15289,1140,6704,5184
0500000US13143,13,143,Haralson County,7012,17235,4362,328,3216,1684
0500000US13163,13,163,Jefferson County,3760,8931,2620,86,1121,1146
0500000US13169,13,169,Jones County,6760,16840,4631,301,2106,1764
0500000US13213,13,213,Murray County,9920,23913,5508,489,2666,2537
0500000US13215,13,215,Muscogee County,48571,113812,24206,3010,19439,10480
0500000US13241,13,241,Rabun County,2790,9100,4342,130,1576,1537
0500000US13259,13,259,Stewart County,797,2395,808,14,398,353
0500000US13283,13,283,Treutlen County,1582,3599,1257,127,662,575
0500000US13155,13,155,Irwin County,2010,5473,1642,28,1137,703
0500000US13003,13,003,Atkinson County,2264,4921,1053,49,711,488
0500000US13005,13,005,Bacon County,2869,6014,1639,124,1115,802
0500000US13025,13,025,Brantley County,4482,11182,2806,233,2691,1059
0500000US16087,16,087,Washington County,2345,5209,2377,165,787,1062
0500000US16031,16,031,Cassia County,7623,12553,3122,315,1589,1287
0500000US16045,16,045,Gem County,3975,9371,3578,168,1523,1620
0500000US16085,16,085,Valley County,1890,6023,2405,71,1103,860
0500000US16003,16,003,Adams County,737,2129,1128,38,380,495
0500000US16069,16,069,Nez Perce County,8622,23449,7474,583,3494,2931
0500000US16055,16,055,Kootenai County,35561,89667,27099,1496,9935,9088
0500000US16061,16,061,Lewis County,890,1978,934,59,408,462
0500000US16083,16,083,Twin Falls County,23225,47300,12208,1173,5622,4345
0500000US16073,16,073,Owyhee County,2992,6366,1976,127,842,914
0500000US16015,16,015,Boise County,1264,4120,1752,71,475,485
0500000US16023,16,023,Butte County,587,1434,540,41,162,209
0500000US16029,16,029,Caribou County,2027,3705,1120,37,439,414
0500000US16001,16,001,Ada County,109050,270636,59118,3748,22614,18219
0500000US16005,16,005,Bannock County,22593,50190,11220,1300,7919,4409
0500000US16011,16,011,Bingham County,14261,24833,6170,705,2682,2951
0500000US16025,16,025,Camas County,221,457,208,0,34,95
0500000US16027,16,027,Canyon County,62089,121053,27603,2973,16752,9564
0500000US16051,16,051,Jefferson County,9644,15274,3030,322,1533,1183
0500000US16057,16,057,Latah County,7395,26837,4842,435,2648,1620
0500000US16075,16,075,Payette County,6215,12748,3928,500,2108,1545
0500000US16009,16,009,Benewah County,2120,4943,1939,55,874,867
0500000US16033,16,033,Clark County,330,636,111,4,15,36
0500000US16039,16,039,Elmore County,6722,13771,3381,288,1622,1420
0500000US16043,16,043,Fremont County,3391,6883,2121,168,683,758
0500000US16079,16,079,Shoshone County,2512,7162,2700,179,1781,1182
0500000US16049,16,049,Idaho County,3239,8285,4220,131,1646,1829
0500000US15001,15,001,Hawaii County,43208,115144,37813,1292,11681,13937
0500000US15009,15,009,Maui County,36516,99678,27531,1236,7749,8777
0500000US15007,15,007,Kauai County,15731,41724,13185,279,2497,4241
0500000US15005,15,005,Kalawao County,4,59,7,0,12,5
0500000US17083,17,083,Jersey County,4600,13243,3861,99,1491,1317
0500000US17155,17,155,Putnam County,1139,3326,1273,72,248,362
0500000US17039,17,039,De Witt County,3498,9482,2786,108,941,858
0500000US17051,17,051,Fayette County,4522,11673,3830,167,1841,1577
0500000US17103,17,103,Lee County,6858,18743,5896,272,2209,2224
0500000US17107,17,107,Logan County,5640,15479,4772,345,1840,1829
0500000US17117,17,117,Macoupin County,9793,27095,8318,495,3347,2978
0500000US17159,17,159,Richland County,3612,9093,2978,196,1224,1197
0500000US17165,17,165,Saline County,5252,14034,4482,516,2618,2211
0500000US17189,17,189,Washington County,3015,8335,2601,72,760,874
0500000US17135,17,135,Montgomery County,5757,14641,5389,187,1586,1846
0500000US17195,17,195,Whiteside County,12610,32090,10823,626,3925,3478
0500000US17001,17,001,Adams County,14974,38160,12041,540,4317,4133
0500000US17027,17,027,Clinton County,7992,21725,5829,303,2418,2368
0500000US17037,17,037,DeKalb County,22593,69025,11915,1053,5692,3720
0500000US17047,17,047,Edwards County,1515,3656,1307,50,491,554
0500000US17079,17,079,Jasper County,2207,5581,1747,116,1069,753
0500000US17081,17,081,Jefferson County,8417,20692,6577,472,3511,2901
0500000US17197,17,197,Will County,176902,422722,81802,4785,29079,26108
0500000US17199,17,199,Williamson County,14744,38858,11726,698,6034,4689
0500000US17041,17,041,Douglas County,4959,11262,3334,108,965,1177
0500000US17057,17,057,Fulton County,7084,19292,6513,331,2020,2541
0500000US17061,17,061,Greene County,2781,7722,2429,139,991,1008
0500000US17069,17,069,Hardin County,706,2363,852,42,533,434
0500000US17073,17,073,Henry County,11044,28245,9445,380,2755,3090
0500000US17095,17,095,Knox County,10046,28496,9716,520,3790,3407
0500000US17097,17,097,Lake County,174048,423376,90450,5002,29212,26803
0500000US17127,17,127,Massac County,3200,8139,2853,97,1621,1273
0500000US17171,17,171,Scott County,1130,2937,928,38,298,263
0500000US17017,17,017,Cass County,3054,7471,1995,72,726,849
0500000US17099,17,099,LaSalle County,24027,64417,18802,818,6879,6653
0500000US17067,17,067,Hancock County,3785,10208,3938,181,1018,1258
0500000US17063,17,063,Grundy County,12936,30813,6468,461,2438,1807
0500000US17091,17,091,Kankakee County,25812,66482,16608,657,8090,6331
0500000US17043,17,043,DuPage County,214677,580609,130630,6123,33506,35885
0500000US17167,17,167,Sangamon County,44503,119178,31919,2564,13695,10843
0500000US17129,17,129,Menard County,2734,7208,2267,174,817,729
0500000US17031,17,031,Cook County,1159286,3315460,702497,34032,254707,237608
0500000US17141,17,141,Ogle County,11676,30372,8783,386,2773,3021
0500000US17137,17,137,Morgan County,6426,19836,6014,324,2697,2237
0500000US17177,17,177,Stephenson County,9788,25693,9211,462,3104,3006
0500000US17193,17,193,White County,3068,7788,2832,235,1190,1316
0500000US17203,17,203,Woodford County,9569,22541,6129,374,1722,1725
0500000US17071,17,071,Henderson County,1270,3888,1665,32,422,721
0500000US17111,17,111,McHenry County,74431,191397,40703,2246,13520,13088
0500000US17113,17,113,McLean County,37695,113879,20500,1327,8050,6868
0500000US17145,17,145,Perry County,4072,10973,3713,242,1848,1460
0500000US17149,17,149,Pike County,3544,8722,3012,239,1107,1131
0500000US17161,17,161,Rock Island County,32514,84393,25749,1523,8664,9001
0500000US17163,17,163,St. Clair County,62404,157708,37485,2034,18031,13431
0500000US17185,17,185,Wabash County,2564,6711,2219,82,1019,925
0500000US17013,17,013,Calhoun County,1019,2704,1054,86,356,476
0500000US17035,17,035,Cumberland County,2481,6330,1927,161,832,804
0500000US17085,17,085,Jo Daviess County,4202,11822,5648,80,1214,1848
0500000US17089,17,089,Kane County,139522,322662,65411,3783,21239,18711
0500000US17101,17,101,Lawrence County,3143,8132,2550,172,1523,1085
0500000US17009,17,009,Brown County,1046,2914,844,41,318,323
0500000US17123,17,123,Marshall County,2374,6704,2448,100,635,786
0500000US17075,17,075,Iroquois County,6155,16013,5572,275,1935,2103
0500000US17021,17,021,Christian County,6810,18633,6103,171,1709,2014
0500000US17025,17,025,Clay County,2973,7699,2498,132,1295,1191
0500000US17059,17,059,Gallatin County,1069,2878,1210,130,518,562
0500000US17077,17,077,Jackson County,10573,39210,8188,558,4514,3048
0500000US17133,17,133,Monroe County,7657,20567,5446,133,1499,1500
0500000US17143,17,143,Peoria County,43794,110087,28333,1257,10860,9477
0500000US17181,17,181,Union County,3572,10102,3300,200,1617,1200
0500000US17201,17,201,Winnebago County,67535,169703,45808,3049,20483,16003
0500000US17147,17,147,Piatt County,3702,9596,3077,152,824,1092
0500000US17153,17,153,Pulaski County,1207,3208,1191,90,656,566
0500000US17169,17,169,Schuyler County,1345,4182,1459,46,804,558
0500000US17175,17,175,Stark County,1199,3096,1103,23,346,330
0500000US17045,17,045,Edgar County,3644,10129,3480,182,1272,1330
0500000US17005,17,005,Bond County,3205,9497,2773,148,1135,1127
0500000US17007,17,007,Boone County,13707,31824,7693,651,2974,2430
0500000US17011,17,011,Bureau County,7258,19028,6724,285,2010,2150
0500000US17015,17,015,Carroll County,2841,8106,3429,188,844,987
0500000US17029,17,029,Coles County,9331,33790,7923,650,4365,2821
0500000US17033,17,033,Crawford County,3760,9911,3340,181,1245,1286
0500000US18105,18,105,Monroe County,22998,104141,17223,1012,9564,5632
0500000US18045,18,045,Fountain County,3654,9597,3068,272,1400,1237
0500000US18039,18,039,Elkhart County,56574,117181,27310,2613,14009,9768
0500000US18025,18,025,Crawford County,2350,6226,1940,80,1203,822
0500000US18017,18,017,Cass County,8758,22194,6314,381,2811,2484
0500000US18097,18,097,Marion County,233353,591539,109584,12687,72910,41961
0500000US18021,18,021,Clay County,6055,15381,4372,449,2423,1804
0500000US18063,18,063,Hendricks County,41123,96914,20184,1557,7714,7762
0500000US18047,18,047,Franklin County,5416,13478,3842,237,1344,1421
0500000US18053,18,053,Grant County,13907,40290,11895,1128,6749,4615
0500000US18071,18,071,Jackson County,10805,25933,6533,408,3491,2484
0500000US18067,18,067,Howard County,18634,47759,15024,1090,7212,5999
0500000US18119,18,119,Owen County,4461,12548,3713,214,2090,1393
0500000US18135,18,135,Randolph County,5834,14256,4631,376,1978,1853
0500000US18183,18,183,Whitley County,7819,19852,5598,334,2518,2089
0500000US18013,18,013,Brown County,2744,8780,3378,156,918,885
0500000US18023,18,023,Clinton County,8457,18446,4815,514,2374,1593
